month,day,is_retweet,favorite_count,text
8.0,26,FALSE,18589,Meet the ‘Trumpocrats’: Lifelong Democrats Breaking w/ Party Over Hillary to Support Donald Trump for President: https://t.co/g2N3JJWV8a
8.0,26,FALSE,15785,"""Hillary Clinton Deleted Emails Using Program Intended To Prevent Recovery"" #CrookedHillary https://t.co/D0MeBJXBwN"
8.0,26,FALSE,27759,"How quickly people forget that Crooked Hillary called African-American youth ""SUPER PREDATORS"" - Has she apologized?"
8.0,26,FALSE,31501,I am very proud to have brought the subject of illegal immigration back into the discussion. Such a big problem for our country-I will solve
8.0,26,FALSE,14700,Wonderful @pastormarkburns was attacked viciously and unfairly on @MSNBC by crazy @morningmika on low ratings @Morning_Joe. Apologize!
8.0,26,FALSE,30607,"What do African-Americans and Hispanics have to lose by going with me. Look at the poverty, crime and educational statistics. I will fix it!"
8.0,26,FALSE,28139,"Crooked Hillary will NEVER be able to solve the problems of poverty, education and safety within the African-American &amp; Hispanic communities"
8.0,26,FALSE,17035,"The Clinton's are the real predators...
https://t.co/Fr0gFtZVVz"
8.0,26,FALSE,17386,"""@Lewenskimo: Your opponent has run out of ideas, now resorts to personal attacks on you. Every Amercan knows, you represent HOPE!!"""
8.0,26,FALSE,31298,"""Hillary Clinton needs to address the racist undertones of her 2008 campaign."" #FlashbackFriday https://t.co/MJQp0rcnzH"
8.0,26,FALSE,16217,"""@DonaldJTrumpJr: Company Gouging Price Of EpiPens Is A Clinton Foundation Donor And Partner https://t.co/HHlNGnlGMN via dailycaller"""
8.0,26,FALSE,16407,"""@foxnation: Flashback: Hillary Clinton Praised Former KKK Member Robert Byrd as 'Friend and Mentor': https://t.co/e0Hb2rLb1X"""
8.0,26,FALSE,12793,"CLINTON CORRUPTION AND HER SABOTAGE OF THE INNER CITIES. 
Full speech transcript: https://t.co/npswT6lbg3"
8.0,26,FALSE,27016,"Hillary Clinton only knows how to make a speech when it is a hit on me. No policy, and always very short (stamina). Media gives her a pass!"
8.0,25,FALSE,23150,"HRC is using the oldest play in the Dem playbook- when their policies fail, they are left w/this one tired argument!
https://t.co/FNbCMmwLTn"
8.0,25,FALSE,28491,Hillary Clinton is using race-baiting to try to get African-American voters- but they know she is all talk and NO ACTION!
8.0,25,FALSE,27738,Hillary Clinton's short speech is pandering to the worst instincts in our society. She should be ashamed of herself!
8.0,25,FALSE,21743,Just watched recap of #CrookedHillary's speech. Very short and lies. She is the only one fear-mongering!
8.0,25,FALSE,33518,"So many in the African-American community are doing so badly, poverty and crime way up, employment and jobs way down: I will fix it, promise"
8.0,25,FALSE,33619,"Poll numbers are starting to look very good. Leading in Florida @CNN Arizona and big jump in Utah. All numbers rising, national way up. Wow!"
8.0,25,FALSE,13184,"""@Trump_Videos: .@Nigel_Farage of the #brexit fame - We CAN do this! We can #MAGA with @realDonaldTrump https://t.co/1qyuc8ZykJ"""
8.0,25,FALSE,26530,Thoughts and prayers to the great people of Indiana. You will prevail!
8.0,25,FALSE,26904,Great Governor @Mike_Pence is in Indiana to help lead the relief efforts after tornadoes struck. True leadership.
8.0,25,FALSE,16726,"Will be on #Hannity @ 10pE @FoxNews- discussing various subjects including immigration-if elected, we will #BuildTheWall &amp; enforce our laws!"
8.0,24,FALSE,18977,"Thank you for your support!
#AmericaFirst #ImWithYou https://t.co/N8FShwYt2g"
8.0,24,FALSE,17486,"A great afternoon in Tampa, Florida. Thank you! #TrumpPence16 https://t.co/K5MBAcnfR1"
8.0,24,FALSE,17151,"New national poll released. Join the MOVEMENT &amp; together we will #MakeAmericaGreatAgain! 
https://t.co/3KWOl2ibaW https://t.co/rnU1fkn274"
8.0,24,FALSE,20690,Great new poll Florida - thank you! #MakeAmericaGreatAgain https://t.co/7TKpe388Bc
8.0,24,FALSE,16487,"I will not let the families of The Remembrance Project down! 
#MakeAmericaSafeAgain
https://t.co/EMuSftG6RP
https://t.co/FHPR44WixX"
8.0,24,FALSE,34306,My thoughts and prayers are with the victims and families of those affected by two powerful earthquakes in Italy and Myanmar.
8.0,24,FALSE,22351,"Thank you Travis County, Texas!
#MakeAmericaGreatAgain https://t.co/ZBnYzNb0eo"
8.0,24,FALSE,19503,"Will be participating in a Town Hall tonight on @SeanHannity at 10pmE from Austin, Texas. Enjoy! https://t.co/8ZBneb0pGk"
8.0,23,FALSE,26141,"In Austin, Texas with some of our amazing Border Patrol Agents. I will not let them down! https://t.co/U28HNPtjm9 https://t.co/7ImVH69fNb"
8.0,23,FALSE,13452,"Join me in Tampa, Florida- tomorrow at 1pmE! Tickets: https://t.co/iwEAiWKgtR https://t.co/lLyaW6nxsP"
8.0,23,FALSE,41482,"President Obama should have gone to Louisiana days ago, instead of golfing. Too little, too late!"
8.0,23,FALSE,25913,"Hillary Clinton strongly stated  that there was ""absolutely no connection"" between her private work and that of The State Department. LIE!"
8.0,23,FALSE,39380,"It is being reported by virtually everyone, and is a fact,  that the media pile on against me is the worst in American political history!"
8.0,23,FALSE,23259,I am now in Texas doing a big fundraiser for the Republican Party and a @FoxNews Special on the BORDER and with victims of border crime!
8.0,23,FALSE,18406,"The @WashingtonPost quickly put together a hit job book on me- comprised of copies of some of their inaccurate stories. Don't buy, boring!"
8.0,23,FALSE,25062,".@AnnCoulter's new book, 'In Trump We Trust, comes out tomorrow. People are saying it's terrific - knowing Ann I am sure it is!"
8.0,22,FALSE,24015,"Just leaving Akron, Ohio, after a packed rally. Amazing people! Going now to Texas."
8.0,22,FALSE,25179,"Great meeting with active &amp; retired law enforcement officers- at the Fraternal Order of Police lodge in Akron, Ohio. https://t.co/EUWhDC644R"
8.0,22,FALSE,13390,"Statement on Clinton Foundation:
https://t.co/2twuzrB9om"
8.0,22,FALSE,10898,Will be interviewed on @foxandfriends at 8:30 A.M. Eastern. ENJOY!
8.0,22,FALSE,21936,"Some day, when things calm down, I'll tell the real story of @JoeNBC and his very insecure long-time girlfriend, @morningmika. Two clowns!"
8.0,22,FALSE,16989,"Tried watching low-rated @Morning_Joe this morning,  unwatchable! @morningmika is off the wall, a neurotic and not very bright mess!"
8.0,22,FALSE,16454,"""@realbill2016: @realDonaldTrump @Brainykid2010 @shl Trump leading LA Times poll https://t.co/908uLXCIWz"""
8.0,22,FALSE,9863,"""@Brainykid2010: @shl @realDonaldTrump The ad was actually very good!"""
8.0,22,FALSE,13396,"""@55Lidsville:  #TeamTrump @KellyannePolls You need to show the crowds at the rallies use Periscope! Show HC's 139 YT viewers vs DT 38K"""
8.0,22,FALSE,13835,"""@SinAbunz_TM: @realDonaldTrump TRUMP VICTORY IN NOVEMBER!  #MAGA #TrumpPence16"""
8.0,22,FALSE,15653,"""@Jimbos2002:  @Morning_Joe Video: Hillary referring to blacks as super predators that need to be brought to heel. https://t.co/pMIHWayMRw"""
8.0,22,FALSE,13837,"I heard that @Morning_Joe was very nice on Friday but that little Donny D, a big failure in TV (&amp; someone I helped), was nasty. Irrelevant!"
8.0,22,FALSE,39598,Crooked Hillary is flooding the airwaves with false and misleading ads - all paid for by her bosses on Wall Street. Media is protecting her!
8.0,21,FALSE,39702,"I have been drawing very big and enthusiastic crowds, but the media refuses to show or discuss them. Something very big is happening!"
8.0,21,FALSE,21661,"Together, we are going to MAKE AMERICA SAFE AND GREAT AGAIN!
https://t.co/pUtN4kFhDK"
8.0,21,FALSE,18682,"""@EyeCandyTMGayle: @realDonaldTrump please oh please take the CHARLOTTE NC speech ACROSS the swing states .... sooo powerful""  Good!"
8.0,21,FALSE,16363,"""@J58golf: @realDonaldTrump been a great week. More of the same will get you in the white house!"""
8.0,20,FALSE,30399,We will bring America together as ONE country again – united as Americans in common purpose and common dreams. #MAGA
8.0,20,FALSE,18269,Will be back soon Virginia. We are going to MAKE AMERICA GREAT AGAIN! #TrumpPence16 https://t.co/IU4JPSi0rZ
8.0,20,FALSE,13781,Will be interviewed on @JudgeJeanine at 9:00 P.M. Enjoy!
8.0,20,FALSE,17304,"Just leaving Virginia - really big crowd, great enthusiasm!"
8.0,20,FALSE,18837,"Thank you @JerryJrFalwell- will see you soon. #TrumpPence16 
https://t.co/epfSJckcKq"
8.0,20,FALSE,27239,"""@CatOnGlass: 200,000 new followers for @realDonaldTrump. From 10,800,000 to 11,000,000, All in the last ten days or so! #MAGA #AlwaysTrump"
8.0,20,FALSE,21778,.@Franklin_Graham @BillyNungesser @SamaritansPurse- so humbled by my time w/ you. You are in our thoughts &amp; prayers. https://t.co/I6xGsEzlwv
8.0,20,FALSE,44258,"We are one nation. When one hurts, we all hurt. We must all work together-to lift each other up.
#StandWithLouisiana https://t.co/Ob7J2oBWhq"
8.0,20,FALSE,60519,#WheresHillary? Sleeping!!!!!
8.0,19,FALSE,29973,Thank you Michigan. This is a MOVEMENT. We are going to MAKE AMERICA SAFE AND GREAT AGAIN! #TrumpPence16 https://t.co/vP3eqF3Zbb
8.0,19,FALSE,16386,Great job by @EricTrump on interview with @BillHemmer on @FoxNews. #ImWithYou #TrumpTrain
8.0,19,FALSE,33303,"Thank you to everyone for all of the nice comments, by Twitter, pundits and otherwise for my speech last night."
8.0,19,FALSE,20652,"The reporting at the failing @nytimes gets worse and worse by the day. Fortunately, it is a dying newspaper."
8.0,19,FALSE,24211,Thank you to NC for last evenings great reception. The speech was a great success. Heading now to Louisiana &amp; another speech tonight in MI.
8.0,19,FALSE,45140,"We are one nation. When one state hurts, we all hurt. We must all work together - to lift each other up. https://t.co/XoDkW5X3Wy"
8.0,19,FALSE,17440,"Thank you Charlotte, North Carolina!
#MakeAmericaGreatAgain 
https://t.co/Y19nUKkYTc"
8.0,19,FALSE,18600,"Together, we will MAKE AMERICA GREAT AGAIN! https://t.co/aENuIvrUrS"
8.0,18,FALSE,46486,#CrookedHillary #ThrowbackThursday https://t.co/v8J0r64J7h
8.0,18,FALSE,38729,They will soon be calling me MR. BREXIT!
8.0,18,FALSE,14566,I will be doing a Town Hall tonight at 10:00 P.M. on @seanhannity - @FoxNews
8.0,17,FALSE,20390,Will be participating in a town hall event- hosted by @SeanHannity tonight at 10pmE on @FoxNews. Enjoy! https://t.co/7nReqYM7FF
8.0,17,FALSE,24795,"We are going to make this a government of the people once again!
#MakeAmericaGreatAgain #ImWithYou
https://t.co/Fi7yEb2XQb"
8.0,17,FALSE,27228,"We will repeal &amp; replace #Obamacare, which has caused soaring double-digit premium increases. It is a disaster! https://t.co/NNMyTJo6i6"
8.0,17,FALSE,37300,"A vote for Hillary Clinton is a vote for another generation of poverty, high crime, &amp; lost opportunities. #ImWithYou
https://t.co/Eph6qy7zyB"
8.0,17,FALSE,16440,"#MakeAmericaSafeAgain #ImWithYou
https://t.co/N9XNoGNcqc"
8.0,17,FALSE,15574,"Thank you Governor @ScottWalker &amp; @GOP Chairman @Reince Priebus. 
#MakeAmericaGreatAgain #ImWithYou
https://t.co/IdJBuaKMwK"
8.0,17,FALSE,11121,"Join me in North Carolina - tomorrow at 7:30pm! #ImWithYou 
Tickets: https://t.co/vDag45zrDc"
8.0,17,FALSE,15092,"#LawandOrder #ImWithYou
Video: https://t.co/AIa2Z9po2h https://t.co/qqSfOfgdap"
8.0,17,FALSE,12439,"#LawandOrder #ImWithYou
Transcript: https://t.co/YlATGI2Ph6"
8.0,17,FALSE,16141,Will be on @SeanHannity tonight at 10pmE - delivering an important speech live from Wisconsin. #MakeAmericaGreatAgain
8.0,16,FALSE,17099,"Just as we won the Cold War, in part, by exposing the evils of communism and the virtues of free markets....
Cont: https://t.co/SXp7efXEZU"
8.0,16,FALSE,18464,This is my pledge to the American people: https://t.co/Jb21oyNfxt
8.0,16,FALSE,17199,"'It's just a 2-point race, Clinton 38%, Trump 36%' https://t.co/EzDzJ4EzIN"
8.0,16,FALSE,21303,Another health insurer is pulling back due to 'persistent financial losses on #Obamacare plans.' Only the beginning! https://t.co/YqfaEvg8c3
8.0,15,FALSE,22242,#AmericasMerkel https://t.co/QFRs4bEUC1
8.0,15,FALSE,22764,"""CLINTON REFUGEE PLAN COULD BRING IN 620,000 REFUGEES IN FIRST TERM AT LIFETIME COST OF OVER $400 BILLION."" https://t.co/COZQNt6KVs"
8.0,15,FALSE,14709,"#MakeAmericaSafeAgain 
https://t.co/bgBGPaKaqI"
8.0,15,FALSE,46661,Certain Republicans who have lost to me would rather save face by fighting me than see the U.S.Supreme Court get proper appointments. Sad!
8.0,15,FALSE,36538,"""Stay on message"" is the chant. I always do - trade, jobs, military, vets, 2nd A, repeal Ocare, borders, etc - but media misrepresents!"
8.0,14,FALSE,40589,I have always been the same person-remain true to self.The media wants me to change but it would be very dishonest to supporters to do so!
8.0,14,FALSE,49109,"It is not ""freedom of the press"" when newspapers and others are allowed to say and write whatever they want even if it is completely false!"
8.0,14,FALSE,52008,"I am not only fighting Crooked Hillary, I am fighting the dishonest and corrupt media and her government protection process. People get it!"
8.0,14,FALSE,38643,Crooked Hillary Clinton is being protected by the media. She is not a talented person or politician. The dishonest media refuses to expose!
8.0,14,FALSE,39613,My rallies are not covered properly by the media. They never discuss the real message and never show crowd size or enthusiasm.
8.0,14,FALSE,49174,"If the disgusting and corrupt media covered me honestly and didn't put false meaning into the words I say, I would be beating Hillary by 20%"
8.0,14,FALSE,24652,"The failing @nytimes, which never spoke to me, keeps saying that I am saying to advisers that I will change. False, I am who I am-never said"
8.0,14,FALSE,28142,The failing @nytimes talks about anonymous sources and meetings that never happened. Their reporting is fiction. The media protects Hillary!
8.0,13,FALSE,18042,"""@zulu_out: You are a man for the people because you know what it is like to be among the people #MakeAmericaGreatAgain #USA Loves U"" Thanks"
8.0,13,FALSE,17388,"""@PaulaDuvall2: We're all enjoying you, as well, Mr. T.! You've inspired Hope and a Positive Spirit throughout America! God bless you!"" Nice"
8.0,13,FALSE,17754,"""@need2knowu:  @willspeakout yes you are my hero I admire you for laying down your glorious luxurious life to get beat up for America!!!"""
8.0,13,FALSE,32250,We now have confirmation as to one reason Crooked H wanted to be sure that nobody saw her e-mails - PAY-FOR-PLAY. How can she run for Pres.
8.0,13,FALSE,18792,"""@willspeakout: Thank you for all that you are doing for us! You campaign endlessly and have spent millions.We love you! #TrumpTrain"" Thanks"
8.0,13,FALSE,43939,I am truly enjoying myself while running for president. The people of our country are amazing - great numbers on November 8th!
8.0,13,FALSE,28836,The failing @nytimes has become a newspaper of fiction. Their stories about me always quote non-existent unnamed sources. Very dishonest!
8.0,13,FALSE,16268,"Will be on @seanhannity tonight at 10pm, hosted by @GovMikeHuckabee. Enjoy!"
8.0,12,FALSE,23146,"Thank you Erie, Pennsylvania! Together we will #MakeAmericaGreatAgain! https://t.co/5hZp7PnRoT"
8.0,12,FALSE,23764,Unbelievable support in Florida last night - thank you! #MAGA https://t.co/WNDAagFRRS
8.0,12,FALSE,11252,We need your support to get to the White House and defeat #CrookedHillary. Let's Make America Great Again! https://t.co/AKIHQW4ljd
8.0,12,FALSE,4494,The Establishment and special interests are absolutely killing our country. We must put #AmericaFirst. https://t.co/mjTScP4sZ2
8.0,12,FALSE,10788,I'm with YOU. I will work hard and never let you down. Make America Great Again! https://t.co/vzZZ6M5K9t
8.0,12,FALSE,11246,I'm with YOU! I will work hard and never let you down. Make America Great Again! https://t.co/xI4qjds5fP
8.0,12,FALSE,2433,The Establishment and special interests are absolutely killing our country.  We must put #AmericaFirst. https://t.co/R751UfHQ0A
8.0,12,FALSE,38875,ISIS gained tremendous strength during Hillary Clinton's term as Secretary of State. When will the dishonest media report the facts!
8.0,12,FALSE,40964,"I love watching these poor, pathetic people (pundits) on television working so hard and so seriously to try and figure me out. They can't!"
8.0,12,FALSE,32559,A massive tax increase will be necessary to fund Crooked Hillary Clinton's agenda. What a terrible (and boring) rollout that was yesterday!
8.0,12,FALSE,12169,"""@laurencristmann: Thank you for coming to Pennsylvania today. I will be there with @C_Lynne_Ryan your 3rd CD delegate at 2 pm"""
8.0,12,FALSE,24471,"Ratings challenged @CNN reports so seriously that I call President Obama (and Clinton) ""the founder"" of ISIS, &amp; MVP. THEY DON'T GET SARCASM?"
8.0,12,FALSE,2754,I'm with YOU. I will work hard and never let you down. Make America Great Again! https://t.co/uHiGJ6Pe3E
8.0,12,FALSE,20941,"""@EnemyWithinn: @realDonaldTrump @elsolarverde @nytimes People gotta stop believing media lies about Trump."" That would indeed be nice!"
8.0,12,FALSE,27000,"""@elsolarverde: THE CORRUPT MEDIA CREATS CONTROVERSY AGAINST @realDonaldTrump TO AVOID ISSUES ABOUT HillaryClinton https://t.co/RW5UcWLfA8"""
8.0,12,FALSE,15577,"""@SheriffClarke: https://t.co/G9R9CGhf8q Everything coming from this administration is a lie. Only @realDonaldTrump will change it"""
8.0,11,FALSE,14886,I am counting on your help to defeat Hillary Clinton and her cronies. Let's Make America Great Again! https://t.co/fSKOf0Jz9K
8.0,11,FALSE,15970,Will be doing @oreillyfactor tonight at 8pm. Enjoy!
8.0,11,FALSE,29951,This is no surprise. Constant phony reporting from failing @CNN turns everyone off. The American people get it! https://t.co/a1A6XMfYx1
8.0,11,FALSE,22348,"Thank you Fort Lauderdale, Florida. 
#MakeAmericaGreatAgain https://t.co/cjivzdRpU1"
8.0,11,FALSE,33325,Great job today by the NYPD in protecting the people and saving the climber.
8.0,10,FALSE,45128,Reuters just announced that Secret Service never spoke to me or my campaign. Made up story by @CNN is a hoax. Totally dishonest.
8.0,10,FALSE,20301,"""@DSF2020: Really admire your determination: Working so hard for all Americans n daily having to defend yourself from a biased Media."""
8.0,10,FALSE,22002,#MakeAmericaGreatAgain! https://t.co/8rWz6p1Ged
8.0,10,FALSE,15301,"Thank you Abingdon, Virginia! 
#MakeAmericaGreatAgain 
https://t.co/g7ivluiyF2 https://t.co/RQUKD6sjno"
8.0,10,FALSE,20495,"No such meeting or conversation ever happened - a made up story by ""low ratings"" @CNN."
8.0,10,FALSE,21297,"Great meeting w/ coal miners &amp; leaders from the Virginia coal industry- thank you! #MAGA
https://t.co/wnpVlq6oe4 https://t.co/32gdX684ew"
8.0,10,FALSE,17623,I will be interviewed on @greta tonight at 7pm. Enjoy! https://t.co/9yicUxd87D
8.0,10,FALSE,31628,"My thoughts and prayers are with the two police officers shot in Sebastian County, Arkansas. #LESM"
8.0,10,FALSE,21345,Morning Joe's weakness is its low ratings. I don't watch anymore but I heard he went wild against Rudy Giuliani and #2A - sad &amp; irrelevant!
8.0,10,FALSE,29060,.@dbongino  You were fantastic in defending both the Second Amendment and me last night on @CNN. Don Lemon is a lightweight - dumb as a rock
8.0,10,FALSE,18274,"""@dbongino: ‘Now cut off my mic!’ Bongino refuses to be bullied by Don Lemon over Trump, 2nd Amendment – HEATED! https://t.co/UgtfaUXzcr"""
8.0,10,FALSE,37553,Media desperate to distract from Clinton's anti-2A stance. I said pro-2A citizens must organize and get out vote to save our Constitution!
8.0,10,FALSE,51166,"When is the media going to talk about Hillary's policies that have gotten people killed, like Libya, open borders, and maybe her emails?"
8.0,10,FALSE,18727,"Thank you Senator @ChuckGrassley! #TrumpPence16
https://t.co/YmdH3fcaeW"
8.0,10,FALSE,12190,"Thank you @SenatorFischer! #TrumpPence16
https://t.co/RMtU6aRZTQ"
8.0,9,FALSE,25609,"Thank you Wilmington, North Carolina!
#MakeAmericaGreatAgain https://t.co/ZnnaSPF5or"
8.0,9,TRUE,0,RT @NRA: But there IS something we will do on #ElectionDay: Show up and vote for the #2A! #DefendtheSecond #NeverHillary
8.0,9,TRUE,0,"RT @NRA: .@RealDonaldTrump is right. If @HillaryClinton gets to pick her anti-#2A #SCOTUS judges, there’s nothing we can do. #NeverHillary"
8.0,9,TRUE,0,"RT @Carl_C_Icahn: 2/2  How many of our presidents, even our great presidents, would have handled the antics that went on in that auditorium…"
8.0,9,TRUE,0,RT @Carl_C_Icahn: 1/2   Believe Trump gave a great speech.
8.0,9,FALSE,292,Act NOW for your chance to have a private lunch with Eric Trump &amp; tour of campaign HQ at Trump Tower in NYC. https://t.co/RBLII8rIfo
8.0,9,FALSE,304,Act NOW for your chance to have a private lunch with Eric Trump &amp; tour of campaign HQ at Trump Tower in NYC. https://t.co/fwU0jMcB1m
8.0,9,FALSE,327,Act NOW for your chance to have a private lunch with Eric Trump &amp; tour of campaign HQ at Trump Tower in NYC. https://t.co/szAygwbchK
8.0,9,FALSE,239,Act NOW for your chance to have a private lunch with Eric Trump &amp; tour of campaign HQ at Trump Tower in NYC. https://t.co/J3NzuVpruI
8.0,9,FALSE,494,Act NOW for your chance to have a private lunch with Eric Trump &amp; tour of campaign HQ at Trump Tower in NYC.  https://t.co/4ccXAY5ZNo
8.0,9,FALSE,321,Act NOW for your chance to have a private lunch with Eric Trump &amp; tour of campaign HQ at Trump Tower in NYC. https://t.co/dDA0CZWdYF
8.0,9,FALSE,17718,"""@LinHen23:  @foxandfriends Loved Trump's answers to voters questions this morning! Trump's economic plan will help #MAGA #NeverHillary"""
8.0,9,FALSE,13778,"""@sprts08: @realDonaldTrump @foxandfriends great interview.....all solid points on our economy TRUMP2016"""
8.0,9,FALSE,46233,"I am running against the Washington insiders, just like I did in the Republican Primaries. These are the people that have made U.S. a mess!"
8.0,9,FALSE,11380,Will be interviewed on @foxandfriends now!
8.0,9,FALSE,25445,Being in Detroit today was wonderful. Quick stop in Ohio to meet with some of our great supporters. Just got back home!
8.0,9,TRUE,0,"RT @FieldofFight: We Can Do Better, We Must Do Better, We Will Do Better 
By LTG (R) Keith Kellogg and LTG (R) Michael Flynn @GenFlynn http…"
8.0,8,FALSE,17269,"'As Senator Clinton promised 200,000 jobs in Upstate New York - her efforts fell flat.' https://t.co/I2WqZb5N8P https://t.co/i5S3mtJWpe"
8.0,8,FALSE,33251,Many people are saying that the Iranians killed the scientist who helped the U.S. because of Hillary Clinton's hacked emails.
8.0,8,FALSE,24946,Thank you Newt!  https://t.co/Acg0hMvrpr
8.0,8,FALSE,16355,Thank you Congressman Steven Palazzo! https://t.co/R5Z4CGfjqJ https://t.co/XGSIJJQiGJ
8.0,8,FALSE,15388,"Thank you Senator David Perdue!
https://t.co/d0dCUZ20jf https://t.co/LmfiGByFPb"
8.0,8,FALSE,13438,"Thank you @RepLouBarletta!
https://t.co/bre8u93vac https://t.co/eKtSXUw51R"
8.0,8,FALSE,13176,Thank you @NFIB- together we will #MakeAmericaGreatAgain!  https://t.co/wQQIHQKsdK
8.0,8,FALSE,11932,Thank you!  https://t.co/4p0hzpkVWF
8.0,8,FALSE,13040,Thank you Alex!  https://t.co/c2uIa7mndP
8.0,8,TRUE,0,"RT @NFIB: .@NFIB encouraged by @realDonaldTrump’s #taxplan, says #smallbiz would benefit from lower tax rate: https://t.co/JCQCvXj9WC"
8.0,8,FALSE,21041,My economic policy speech will be carried live at 12:15 P.M. Enjoy!
8.0,8,FALSE,12947,"Join me in Fayetteville, North Carolina tomorrow evening at 6pm. Tickets now available at: https://t.co/Z80d4MYIg8"
8.0,8,FALSE,18992,"#ICYMI: ""Will Media Apologize to Trump?"" https://t.co/ia7rKBmioA"
8.0,7,FALSE,24140,"Michael Morell, the lightweight former Acting Director of C.I.A., and a man who has made serious bad calls, is a total Clinton flunky!"
8.0,7,FALSE,40453,"The media is going crazy. They totally distort so many things on purpose. Crimea, nuclear, ""the baby"" and so much more. Very dishonest!"
8.0,7,TRUE,0,RT @DRUDGE_REPORT: CLINTON EMAIL LED TO EXECUTION IN IRAN? https://t.co/4rY1faptL6
8.0,7,FALSE,33096,I see where Mayor Stephanie Rawlings-Blake of Baltimore is pushing Crooked hard. Look at the job she has done in Baltimore. She is a joke!
8.0,7,FALSE,20261,"Thank you Windham, New Hampshire! #TrumpPence16 #MAGA https://t.co/ZL4Q01Q49s"
8.0,7,FALSE,20795,".@Larry_Kudlow - 'Donald Trump Is the middle-class growth candidate'
https://t.co/YbqkhWNm0g"
8.0,7,FALSE,86560,"I am not just running against Crooked Hillary Clinton, I am running against the very dishonest and totally biased media - but I will win!"
8.0,6,FALSE,24705,"#CrookedHillary is not fit to be our next president! #TrumpPence16 
https://t.co/I0zJO2sZKk"
8.0,6,FALSE,28818,"Heading to New Hampshire - will be talking about Hillary saying her brain SHORT CIRCUITED, and other things!"
8.0,6,FALSE,389,"LIMITED EDITION signed copies of my book ""The Art of the Deal"" for your donation of $184 or more. Get YOURS today! https://t.co/wzsE7SoGUG"
8.0,6,FALSE,153,"LIMITED EDITION signed copies of my book ""The Art of the Deal"" for your donation of $184 or more. Get YOURS today! https://t.co/pvNwKWlFy1"
8.0,6,FALSE,36137,"Anybody whose mind ""SHORT CIRCUITS"" is not fit to be our president! Look up the word ""BRAINWASHED."""
8.0,6,FALSE,38789,"Crooked Hillary said loudly, and for the world to see, that she ""SHORT CIRCUITED"" when answering a question on her e-mails. Very dangerous!"
8.0,6,FALSE,33662,Hillary Clinton is being badly criticized for her poor performance in answering questions. Let us all see what happens!
8.0,6,FALSE,34792,"Good luck #TeamUSA
#OpeningCeremony #Rio2016 https://t.co/mS8qsQpJPh"
8.0,6,FALSE,19899,"'Trump is right about violent crime: It’s on the rise in major cities'
https://t.co/XbnZ5vktGk"
8.0,6,FALSE,19740,"Thank you Green Bay, Wisconsin! Governor @Mike_Pence and I will be back soon. #TrumpPence16 #MAGA https://t.co/qsYbyrm3UR"
8.0,5,FALSE,32543,"DON'T LET HILLARY CLINTON DO IT AGAIN!
#TrumpPence16
https://t.co/1mGkPNZPKF"
8.0,5,FALSE,19743,"Thank you Des Moines, Iowa! Governor @Mike_Pence and I appreciate your support! #MAGA #TrumpTrain https://t.co/gr6tGqqmcm"
8.0,5,FALSE,24617,The Establishment and special interests are absolutely killing our country. We must put #AmericaFirst.  https://t.co/Q96e1Npa5d
8.0,5,FALSE,35255,I'm with YOU! I will work hard and never let you down. Make America Great Again! https://t.co/XT3U5mY0oc
8.0,5,FALSE,33820,"As President, I WILL fix this rigged system and only answer to YOU, the American people! https://t.co/r1ySXDJ1Wq"
8.0,5,FALSE,29013,#MakeAmericaSafeAgain https://t.co/5yuLKyh8Q6
8.0,5,TRUE,0,RT @DRUDGE_REPORT: FORMER HOSTAGE SAYS PLANE WAITED UNTIL MONEY ARRIVED... https://t.co/Uo0MS6w9OQ
8.0,5,TRUE,0,RT @DRUDGE_REPORT: 'Win-lose deal that benefits Iran and hurts United States'... https://t.co/zqpeNCouXc
8.0,5,FALSE,10199,"As President, I WILL fix this rigged system and only answer to YOU, the American people! https://t.co/pteWtMjXVO"
8.0,5,FALSE,5668,The Establishment and special interests are absolutely killing our country. We must put #AmericaFirst. https://t.co/IBt9JpYh7p
8.0,5,FALSE,10299,I'm with YOU. I will work hard and never let you down. Make America Great Again! https://t.co/DGMxQYUm7s
8.0,5,FALSE,7880,We need your support to get to the White House and defeat #CrookedHillary. Let's Make America Great Again! https://t.co/bwxirLtPXY
8.0,5,FALSE,20179,"As President, I WILL fix this rigged system and only answer to YOU, the American people! https://t.co/4GWAHgf8us"
8.0,5,FALSE,10790,The Establishment and special interests are absolutely killing our country. We must put #AmericaFirst. https://t.co/XcqwGHAUue
8.0,5,FALSE,13279,I'm with YOU. I will work hard and never let you down. Make America Great Again! https://t.co/NTDm6xfREg
8.0,5,FALSE,13502,We need your support to get to the White House and defeat #CrookedHillary.  Let's Make America Great Again! https://t.co/FgPFo1NWiC
8.0,5,FALSE,24172,I am counting on your help to defeat Hillary Clinton and her cronies. Let's Make America Great Again!  https://t.co/c7Ekrgn9jx
8.0,5,FALSE,16989,"As President, I WILL fix this rigged system and only answer to YOU, the American people! https://t.co/laUdwGO1aX"
8.0,5,FALSE,6282,The Establishment and special interests are absolutely killing our country. We must put #AmericaFirst. https://t.co/GMYEWngo2y
8.0,5,FALSE,5363,We need your support to get to the White House and defeat #CrookedHillary.  Let's Make America Great Again! https://t.co/u2WQondgqm
8.0,5,FALSE,3455,I'm with YOU. I will work hard and never let you down. Make America Great Again! https://t.co/k1ZvNC3YAC
